year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,12,2,2035,-4,2356,1,B6,N637JB,1205,JFK,PDX,351,2454,20,35
2013,12,2,2038,68,2346,57,DL,N342NW,1091,JFK,SAT,218,1587,20,38
2013,12,2,2039,94,2150,70,EV,N600QX,5383,LGA,ROC,42,254,20,39
2013,12,2,2041,1,2248,-14,9E,N8488D,4033,LGA,TYS,96,647,20,41
2013,12,2,2046,-13,2315,1,MQ,N527MQ,3473,LGA,ATL,113,762,20,46
2013,12,2,2052,4,2305,-14,EV,N11106,4512,EWR,MSY,171,1167,21,52
2013,12,2,2057,24,2228,22,FL,N919AT,1182,LGA,CAK,69,397,21,57
2013,12,2,2100,-1,2349,3,B6,N665JB,499,LGA,MCO,139,950,21,0
2013,12,2,2102,22,25,26,B6,N794JB,523,JFK,LAX,360,2475,21,2
2013,12,2,2102,17,2337,-7,UA,N36207,1115,EWR,TPA,131,997,21,2
2013,12,2,2103,45,2341,28,B6,N807JB,153,JFK,PBI,141,1028,21,3
2013,12,2,2105,95,49,109,DL,N650DL,1768,JFK,SLC,286,1990,21,5
2013,12,2,2105,1,2220,-3,EV,N17196,4119,EWR,RIC,49,277,21,5
2013,12,2,2106,91,2305,76,9E,N921XJ,2911,JFK,CVG,93,589,21,6
2013,12,2,2106,106,2230,79,9E,N297PQ,2931,JFK,PIT,60,340,21,6
2013,12,2,2112,13,2234,-10,B6,N258JB,105,JFK,ORD,120,740,21,12
2013,12,2,2122,55,2326,43,EV,N13988,4689,EWR,IND,103,645,21,22
2013,12,2,2125,45,2327,25,EV,N14116,4085,EWR,OMA,164,1134,21,25
2013,12,2,2126,6,102,2,UA,N39461,1049,EWR,SFO,379,2565,21,26
2013,12,2,2130,30,2241,2,EV,N371CA,5048,LGA,RIC,51,292,21,30
2013,12,2,2131,1,2351,-8,B6,N648JB,97,JFK,DEN,236,1626,21,31
2013,12,2,2133,-2,135,40,AA,N323AA,185,JFK,LAX,381,2475,21,33
2013,12,2,2136,126,2246,119,EV,N828AS,5714,JFK,IAD,48,228,21,36
2013,12,2,2136,7,1,-20,UA,N76503,1039,EWR,IAH,191,1400,21,36
2013,12,2,2145,80,2258,53,AA,N4YFAA,371,LGA,ORD,114,733,21,45
2013,12,2,2145,14,44,29,B6,N529JB,611,JFK,LAS,331,2248,21,45
2013,12,2,2145,76,2309,62,EV,N12924,4106,EWR,GSO,65,445,21,45
2013,12,2,2150,21,21,11,B6,N508JB,527,EWR,MCO,127,937,22,50
2013,12,2,2152,77,2340,67,EV,N17560,4368,EWR,DAY,89,533,22,52
2013,12,2,2157,27,42,24,B6,N585JB,1371,LGA,FLL,144,1076,22,57
2013,12,2,2158,-1,2327,5,EV,N614QX,5311,LGA,BGR,53,378,22,58
2013,12,2,2203,148,2318,106,EV,N738EV,5287,LGA,MSN,112,812,22,3
2013,12,2,2219,20,2314,7,9E,N279PQ,3525,LGA,SYR,36,198,22,19
2013,12,2,2222,202,42,191,DL,N345NB,1715,LGA,MSY,165,1183,22,22
2013,12,2,2230,1,2342,-9,B6,N329JB,486,JFK,ROC,51,264,22,30
2013,12,2,2241,-4,2358,5,B6,N373JB,108,JFK,PWM,47,273,22,41
2013,12,2,2249,34,2336,19,EV,N12540,4233,EWR,ALB,27,143,22,49
2013,12,2,2320,160,20,120,WN,N246LV,3423,LGA,MDW,106,725,23,20
2013,12,2,2357,-2,500,15,B6,N547JB,745,JFK,PSE,226,1617,24,57
2013,12,2,2357,-2,457,17,B6,N623JB,1503,JFK,SJU,217,1598,24,57
2013,12,2,2358,-1,447,10,B6,N524JB,839,JFK,BQN,214,1576,24,58
2013,12,2,2358,168,129,143,EV,N709EV,4885,LGA,ILM,72,500,24,58
2013,12,3,524,9,805,-3,UA,N66808,1487,EWR,IAH,199,1400,5,24
2013,12,3,541,1,833,-17,AA,N5DTAA,2243,JFK,MIA,149,1089,5,41
2013,12,3,547,-3,1032,5,B6,N618JB,939,JFK,BQN,200,1576,5,47
2013,12,3,551,6,828,-7,UA,N21723,1441,LGA,IAH,200,1416,6,51
2013,12,3,556,-4,941,8,UA,N505UA,303,JFK,SFO,379,2586,6,56
2013,12,3,558,-2,940,7,UA,N33209,1480,EWR,SFO,375,2565,6,58
2013,12,3,603,3,840,15,WN,N445WN,1716,LGA,ATL,121,762,6,3
2013,12,3,605,5,738,1,UA,N855UA,219,EWR,ORD,124,719,6,5
2013,12,3,607,2,720,-10,WN,N229WN,485,EWR,MDW,113,711,6,7
2013,12,3,609,-6,807,1,EV,N16112,5904,EWR,CMH,82,463,6,9
2013,12,3,610,10,857,23,EV,N13914,4137,EWR,ATL,123,746,6,10
2013,12,3,611,1,901,-14,AA,N642AA,1205,EWR,MIA,149,1085,6,11
2013,12,3,612,-3,830,13,US,N190UW,840,JFK,CLT,89,541,6,12
2013,12,3,617,2,908,-5,UA,N594UA,482,EWR,FLL,152,1065,6,17
2013,12,3,623,8,917,-18,WN,N263WN,16,EWR,HOU,205,1411,6,23
2013,12,3,627,-3,917,17,DL,N979AT,575,EWR,ATL,119,746,6,27
2013,12,3,628,3,759,9,WN,N8309C,1360,LGA,MDW,125,725,6,28
2013,12,3,630,-5,924,7,UA,N38473,1506,EWR,LAS,328,2227,6,30
2013,12,3,631,1,930,7,UA,N434UA,596,EWR,TPA,138,997,6,31
2013,12,3,635,5,1021,3,US,N557UW,891,JFK,PHX,311,2153,6,35
2013,12,3,636,-3,1015,13,UA,N588UA,398,JFK,LAX,358,2475,6,36
2013,12,3,638,15,743,5,EV,N17984,4533,EWR,BUF,48,282,6,38
2013,12,3,643,8,826,14,EV,N27152,4424,EWR,RDU,65,416,6,43
2013,12,3,645,8,927,-2,UA,N459UA,377,EWR,MCO,133,937,6,45
2013,12,3,645,-7,958,3,UA,N578UA,479,EWR,RSW,159,1068,6,45
2013,12,3,646,11,858,9,EV,N16963,4412,EWR,MSP,166,1008,6,46
2013,12,3,650,-10,826,18,US,N954UW,2136,LGA,BOS,37,184,7,50
2013,12,3,651,-4,950,10,AA,N3GXAA,1263,JFK,LAS,337,2248,7,51
2013,12,3,651,6,841,1,EV,N17108,4099,EWR,STL,137,872,7,51
2013,12,3,653,3,915,-4,UA,N521UA,343,LGA,DEN,235,1620,7,53
2013,12,3,653,14,1030,35,UA,N73276,1439,EWR,LAX,364,2454,7,53
2013,12,3,656,-4,857,12,B6,N558JB,905,JFK,ORD,132,740,7,56
2013,12,3,659,-1,1042,7,DL,N721TW,472,JFK,LAX,369,2475,7,59
2013,12,3,700,0,1031,6,VX,N632VA,399,JFK,LAX,362,2475,7,0
2013,12,3,700,0,846,9,UA,N37298,1190,LGA,ORD,126,733,7,0
2013,12,3,702,2,1041,11,DL,N624AG,2002,JFK,SLC,304,1990,7,2
2013,12,3,704,5,904,29,UA,N16703,1262,EWR,ORD,127,719,7,4
2013,12,3,707,2,842,-8,WN,N659SW,1352,EWR,STL,135,872,7,7
2013,12,3,709,4,946,-31,AS,N431AS,15,EWR,SEA,313,2402,7,9
2013,12,3,723,3,836,-19,WN,N767SW,1975,EWR,BNA,117,748,7,23
2013,12,3,726,-4,1112,7,VX,N838VA,183,EWR,SFO,389,2565,7,26
2013,12,3,732,12,1028,-17,AA,N335AA,1345,JFK,MIA,148,1089,7,32
2013,12,3,732,2,1024,-11,WN,N241WN,20,LGA,HOU,207,1428,7,32
2013,12,3,733,3,1019,-21,AA,N3AVAA,29,LGA,PBI,148,1035,7,33
2013,12,3,733,3,1112,2,VX,N839VA,11,JFK,SFO,377,2586,7,33
2013,12,3,734,-6,928,3,AA,N3DDAA,307,LGA,ORD,121,733,7,34
2013,12,3,735,5,1056,6,AA,N336AA,33,JFK,LAX,360,2475,7,35
2013,12,3,737,8,1046,26,B6,N569JB,461,LGA,PBI,148,1035,7,37
2013,12,3,745,2,1227,-3,UA,N28478,1216,EWR,SJU,199,1608,7,45
2013,12,3,747,2,1022,-21,B6,N597JB,1717,LGA,TPA,141,1010,7,47
2013,12,3,747,2,1103,1,DL,N712TW,440,JFK,SEA,324,2422,7,47
2013,12,3,752,-7,1049,10,DL,N954DL,2047,LGA,ATL,120,762,8,52
2013,12,3,753,39,1021,14,UA,N76517,1592,EWR,MCO,131,937,8,53
2013,12,3,754,3,918,-10,UA,N458UA,279,EWR,ORD,119,719,8,54
2013,12,3,758,-2,1204,29,AA,N354AA,59,JFK,SFO,390,2586,8,58
2013,12,3,802,2,1109,-6,AA,N3CDAA,2267,LGA,MIA,152,1096,8,2
2013,12,3,803,18,1046,4,UA,N659UA,559,EWR,IAH,193,1400,8,3
2013,12,3,805,2,1207,24,UA,N75429,1212,EWR,SFO,381,2565,8,5
2013,12,3,807,57,1203,94,UA,N523UA,281,EWR,SFO,378,2565,8,7
2013,12,3,817,27,1037,25,EV,N14204,4407,EWR,OMA,168,1134,8,17
2013,12,3,817,14,1041,9,UA,N528UA,561,LGA,DEN,235,1620,8,17
2013,12,3,819,-3,1153,12,UA,N37427,1626,EWR,SAN,362,2425,8,19
2013,12,3,821,1,1020,-1,US,N642AW,409,EWR,CLT,83,529,8,21
2013,12,3,828,-1,1034,6,B6,N316JB,219,JFK,CLT,86,541,8,28
2013,12,3,828,-1,1031,5,EV,N12900,4537,EWR,MEM,151,946,8,28
2013,12,3,835,5,1043,6,DL,N361NB,517,EWR,MSP,151,1008,8,35
2013,12,3,835,6,958,0,EV,N11113,4409,EWR,RIC,53,277,8,35
2013,12,3,837,-6,1058,25,EV,N22971,4162,EWR,STL,158,872,8,37
2013,12,3,838,-2,1227,32,UA,N24729,1496,EWR,SNA,370,2434,8,38
2013,12,3,839,9,1211,19,UA,N546UA,443,JFK,LAX,362,2475,8,39
2013,12,3,841,-4,1056,2,EV,N11121,4380,EWR,MSP,159,1008,8,41
2013,12,3,841,21,1232,37,UA,N37437,1043,EWR,PHX,310,2133,8,41
2013,12,3,842,7,1052,7,EV,N13964,4638,EWR,CVG,101,569,8,42
2013,12,3,844,-6,1039,4,AA,N4XXAA,313,LGA,ORD,124,733,8,44
2013,12,3,845,-5,1302,34,B6,N827JB,15,JFK,SFO,400,2586,8,45
2013,12,3,846,4,1009,16,EV,N13958,3809,EWR,SYR,37,195,8,46
2013,12,3,847,7,1126,11,EV,N23139,4388,EWR,JAX,119,820,8,47
2013,12,3,847,-8,1136,5,F9,N205FR,509,LGA,DEN,252,1620,8,47
2013,12,3,848,3,1131,-30,UA,N38268,1259,LGA,IAH,204,1416,8,48
2013,12,3,852,7,1220,9,UA,N30401,1581,EWR,SEA,329,2402,9,52
2013,12,3,854,-6,1042,7,UA,N553UA,681,LGA,ORD,119,733,9,54
2013,12,3,856,53,1213,67,UA,N809UA,450,EWR,DFW,205,1372,9,56
2013,12,3,857,-3,1223,13,B6,N562JB,189,JFK,SAN,357,2446,9,57
2013,12,3,857,-3,1026,9,B6,N249JB,2280,EWR,BOS,42,200,9,57
2013,12,3,857,-3,1141,8,DL,N990AT,651,EWR,ATL,119,746,9,57
2013,12,3,857,4,1156,-11,UA,N406UA,354,EWR,IAH,183,1400,9,57
2013,12,3,858,-2,1244,17,DL,N722TW,422,JFK,LAX,374,2475,9,58
2013,12,3,902,2,1033,-1,UA,N75854,1030,EWR,ORD,115,719,9,2
2013,12,3,904,3,1209,15,UA,N539UA,493,EWR,FLL,161,1065,9,4
2013,12,3,905,-3,1139,10,EV,N10575,4087,EWR,IND,110,645,9,5
2013,12,3,905,0,1300,35,VX,N853VA,161,EWR,LAX,362,2454,9,5
2013,12,3,905,8,1202,-6,UA,N54711,1448,EWR,PBI,149,1023,9,5
2013,12,3,906,1,1146,13,FL,N950AT,275,LGA,ATL,120,762,9,6
2013,12,3,906,9,1237,27,UA,N570UA,997,EWR,LAX,334,2454,9,6
2013,12,3,914,4,1206,-29,AA,N635AA,1085,JFK,MIA,154,1089,9,14
2013,12,3,916,51,1059,54,MQ,N824MQ,3272,LGA,CLE,73,419,9,16
2013,12,3,920,200,1158,192,B6,N535JB,583,JFK,MCO,131,944,9,20
2013,12,3,925,-8,1050,5,UA,N448UA,215,EWR,BOS,36,200,9,25
2013,12,3,928,8,1304,19,VX,N635VA,407,JFK,LAX,370,2475,9,28
2013,12,3,932,7,1250,-15,WN,N236WN,2166,EWR,AUS,222,1504,9,32
2013,12,3,933,3,1530,0,UA,N76055,15,EWR,HNL,617,4963,9,33
2013,12,3,939,41,1354,82,UA,N14230,1668,EWR,SFO,391,2565,9,39
2013,12,3,942,21,1316,41,B6,N646JB,223,JFK,LAX,366,2475,9,42
2013,12,3,942,42,1239,25,DL,N347NB,970,LGA,FLL,156,1076,9,42
2013,12,3,943,13,1238,1,B6,N605JB,271,LGA,FLL,151,1076,9,43
2013,12,3,945,50,1143,43,MQ,N816MQ,3478,LGA,DTW,87,502,9,45
2013,12,3,946,1,1242,7,VX,N849VA,251,JFK,LAS,335,2248,9,46
2013,12,3,950,61,1244,34,B6,N639JB,795,JFK,AUS,212,1521,10,50
2013,12,3,954,-5,1136,12,EV,N16918,4510,EWR,MKE,131,725,10,54
2013,12,3,956,-3,1252,7,UA,N53442,1110,EWR,LAS,325,2227,10,56
2013,12,3,957,-4,1347,25,UA,N514UA,471,EWR,SFO,374,2565,10,57
2013,12,3,958,13,1519,NULL,9E,N925XJ,4274,LGA,MKE,NULL,738,10,58
2013,12,3,958,-1,1258,14,B6,N524JB,411,JFK,LAS,338,2248,10,58
2013,12,3,958,-2,1338,3,DL,N721TW,469,JFK,SFO,371,2586,10,58
2013,12,3,958,8,1117,2,WN,N417WN,218,LGA,MKE,113,738,10,58
2013,12,3,959,-2,1308,1,UA,N12225,1183,EWR,RSW,154,1068,10,59
2013,12,3,1000,10,1126,3,FL,N968AT,160,LGA,CAK,66,397,10,0
2013,12,3,1000,1,1239,-2,EV,N18114,4141,EWR,ATL,120,746,10,0
2013,12,3,1003,-7,1149,3,UA,N73445,1622,EWR,ORD,124,719,10,3
2013,12,3,1007,20,1501,31,B6,N547JB,403,JFK,SJU,208,1598,10,7
2013,12,3,1008,18,1339,29,UA,N77431,1735,EWR,LAX,360,2454,10,8
2013,12,3,1012,12,1256,-15,UA,N37287,1257,LGA,IAH,194,1416,10,12
2013,12,3,1017,-8,1403,3,UA,N518UA,642,JFK,SFO,377,2586,10,17
2013,12,3,1020,5,1314,-6,DL,N335NB,1174,LGA,PBI,144,1035,10,20
2013,12,3,1025,-5,1343,3,AA,N327AA,19,JFK,LAX,358,2475,10,25
2013,12,3,1025,-5,1258,4,DL,N309US,838,EWR,ATL,120,746,10,25
2013,12,3,1026,-4,1223,28,MQ,N906MQ,3611,EWR,ORD,128,719,10,26
2013,12,3,1027,-3,1413,3,US,N542UW,679,JFK,PHX,322,2153,10,27
2013,12,3,1028,3,1238,-9,EV,N12172,4495,EWR,SAV,103,708,10,28
2013,12,3,1030,1,1201,3,EV,N13978,4565,EWR,BNA,117,748,10,30
2013,12,3,1030,0,1408,3,VX,N638VA,187,EWR,SFO,382,2565,10,30
2013,12,3,1033,-1,1325,6,DL,N3741S,420,JFK,LAS,334,2248,10,33
2013,12,3,1034,5,1336,4,UA,N14214,1711,EWR,IAH,203,1400,10,34
2013,12,3,1035,5,1408,13,AA,N364AA,179,JFK,SFO,374,2586,10,35
2013,12,3,1040,19,1329,4,B6,N629JB,1,JFK,FLL,145,1069,10,40
2013,12,3,1040,40,1204,29,MQ,N847MQ,3675,LGA,BNA,118,764,10,40
2013,12,3,1045,30,1447,65,US,N667AW,604,EWR,PHX,322,2133,10,45
2013,12,3,1047,-2,1241,2,EV,N29917,4625,EWR,STL,142,872,10,47
2013,12,3,1048,3,1316,-4,EV,N33182,4679,EWR,JAX,118,820,10,48
2013,12,3,1048,8,1621,NULL,VX,N627VA,23,JFK,SFO,NULL,2586,10,48
2013,12,3,1050,-5,1413,4,DL,N384DA,457,JFK,SLC,300,1990,11,50
2013,12,3,1052,4,1342,-12,B6,N768JB,971,LGA,FLL,152,1076,11,52
2013,12,3,1054,8,1234,7,EV,N14198,4548,EWR,RDU,67,416,11,54
2013,12,3,1055,100,1251,88,EV,N138EV,5182,EWR,DTW,91,488,11,55
2013,12,3,1055,-4,1238,8,UA,N840UA,775,EWR,ORD,121,719,11,55
2013,12,3,1100,0,1236,26,MQ,N531MQ,3230,JFK,DCA,45,213,11,0
2013,12,3,1106,-1,1442,8,UA,N827UA,624,EWR,LAX,360,2454,11,6
2013,12,3,1111,1,1409,-23,DL,N358NB,2098,LGA,MIA,148,1096,11,11
2013,12,3,1112,7,1344,9,WN,N402WN,1250,LGA,DEN,248,1620,11,12
2013,12,3,1116,-3,1509,37,UA,N595UA,703,JFK,LAX,371,2475,11,16
2013,12,3,1118,18,1421,10,DL,N913DE,499,JFK,FLL,148,1069,11,18
2013,12,3,1132,17,1430,19,UA,N37263,1143,EWR,PBI,146,1023,11,32
2013,12,3,1135,-10,1411,3,DL,N935AT,1442,EWR,ATL,118,746,11,35
2013,12,3,1135,0,1254,5,EV,N17115,5796,EWR,ROC,45,246,11,35
2013,12,3,1137,2,1535,24,UA,N37252,1120,EWR,SFO,383,2565,11,37
2013,12,3,1142,12,1442,7,AA,N3KJAA,1623,EWR,MIA,151,1085,11,42
2013,12,3,1144,4,1417,7,UA,N830UA,785,EWR,DEN,242,1605,11,44
2013,12,3,1150,-5,1357,2,MQ,N6EAMQ,3616,LGA,MSP,158,1020,12,50
2013,12,3,1153,68,1409,62,EV,N11109,6074,EWR,OMA,169,1134,12,53
2013,12,3,1154,-6,1309,5,B6,N323JB,2380,EWR,BOS,37,200,12,54
2013,12,3,1155,-5,1511,1,AA,N338AA,3,JFK,LAX,355,2475,12,55
2013,12,3,1155,5,1345,20,WN,N431WN,3566,LGA,BNA,115,764,12,55
2013,12,3,1156,40,1411,39,EV,N17560,4445,EWR,IND,110,645,12,56
2013,12,3,1201,1,1452,11,DL,N972DL,1947,LGA,ATL,127,762,12,1
2013,12,3,1201,16,1342,27,WN,N280WN,172,LGA,MDW,123,725,12,1
2013,12,3,1204,13,1437,18,FL,N608AT,63,LGA,ATL,121,762,12,4
2013,12,3,1205,5,1545,24,DL,N710TW,423,JFK,LAX,376,2475,12,5
2013,12,3,1207,7,1532,6,UA,N512UA,766,JFK,SFO,366,2586,12,7
2013,12,3,1208,21,1544,47,B6,N570JB,323,JFK,LAX,367,2475,12,8
2013,12,3,1208,-7,1457,12,MQ,N512MQ,3670,LGA,ATL,122,762,12,8
2013,12,3,1212,-8,1400,10,MQ,N839MQ,3461,LGA,BNA,123,764,12,12
2013,12,3,1212,-3,1547,16,UA,N24706,1667,EWR,SNA,374,2434,12,12
2013,12,3,1216,11,1340,10,WN,N400WN,483,EWR,MDW,121,711,12,16
2013,12,3,1217,-3,1402,2,MQ,N817MQ,3361,JFK,RDU,72,427,12,17
2013,12,3,1219,6,1515,10,B6,N632JB,53,JFK,PBI,146,1028,12,19
2013,12,3,1220,20,1409,9,US,N128UW,2069,JFK,CLT,88,541,12,20
2013,12,3,1228,77,1354,69,EV,N744EV,5309,LGA,BGR,55,378,12,28
2013,12,3,1251,1,1348,-2,AA,N3AJAA,178,JFK,BOS,34,187,13,51
2013,12,3,1253,6,1343,-8,B6,N309JB,1318,JFK,BOS,33,187,13,53
2013,12,3,1253,4,1636,26,UA,N559UA,394,EWR,SFO,374,2565,13,53
2013,12,3,1257,-3,1637,1,DL,N707TW,432,JFK,SFO,380,2586,13,57
2013,12,3,1257,42,1544,59,WN,N760SW,332,EWR,DEN,255,1605,13,57
2013,12,3,1257,-3,1554,7,UA,N424UA,587,EWR,LAS,334,2227,13,57
2013,12,3,1259,4,1550,-15,AA,N3JVAA,1145,LGA,DFW,206,1389,13,59
2013,12,3,1301,2,1420,-8,EV,N11181,4622,EWR,BNA,117,748,13,1
2013,12,3,1303,4,1614,0,AA,N3JJAA,1256,LGA,MIA,157,1096,13,3
2013,12,3,1307,2,1552,-13,UA,N77530,156,EWR,DFW,207,1372,13,7
2013,12,3,1308,8,1538,10,DL,N319NB,652,EWR,ATL,119,746,13,8
2013,12,3,1308,8,1632,12,VX,N637VA,411,JFK,LAX,367,2475,13,8
2013,12,3,1308,-7,1511,5,US,N568UW,802,EWR,CLT,87,529,13,8
2013,12,3,1309,9,1607,1,UA,N79521,1280,LGA,IAH,208,1416,13,9
2013,12,3,1310,10,1451,23,UA,N12116,1734,EWR,ORD,123,719,13,10
2013,12,3,1311,11,1639,29,VX,N623VA,165,EWR,LAX,365,2454,13,11
2013,12,3,1311,66,1432,42,MQ,N546MQ,3404,LGA,RDU,68,431,13,11
2013,12,3,1315,30,1606,11,WN,N491WN,1428,EWR,HOU,209,1411,13,15
2013,12,3,1317,17,1424,10,B6,N317JB,34,JFK,BTV,45,266,13,17
2013,12,3,1319,34,1455,20,WN,N290WN,1880,LGA,STL,135,888,13,19
2013,12,3,1320,30,1442,27,WN,N718SW,144,LGA,MKE,127,738,13,20
2013,12,3,1321,22,1514,20,MQ,N824MQ,3388,LGA,CMH,78,479,13,21
2013,12,3,1322,12,1615,9,B6,N641JB,505,EWR,FLL,145,1065,13,22
2013,12,3,1323,8,1512,22,AA,N583AA,331,LGA,ORD,125,733,13,23
2013,12,3,1330,5,1535,1,EV,N11140,4193,EWR,MSP,161,1008,13,30
2013,12,3,1333,3,1634,0,B6,N552JB,431,LGA,SRQ,150,1047,13,33
2013,12,3,1335,10,1702,19,UA,N13110,1054,EWR,LAX,358,2454,13,35
2013,12,3,1339,13,1631,3,B6,N568JB,1401,JFK,FLL,149,1069,13,39
2013,12,3,1342,13,1455,3,B6,N187JB,2402,JFK,BUF,55,301,13,42
2013,12,3,1344,29,1455,10,WN,N969WN,2868,EWR,BNA,115,748,13,44
2013,12,3,1344,34,1613,16,UA,N33103,1692,EWR,MCO,129,937,13,44
2013,12,3,1346,21,1634,9,UA,N488UA,287,EWR,FLL,153,1065,13,46
2013,12,3,1348,3,1537,-16,US,N715UW,1802,JFK,CLT,89,541,13,48
2013,12,3,1351,64,1623,44,B6,N766JB,383,JFK,MCO,131,944,14,51
2013,12,3,1352,-7,1637,3,DL,N911DL,2247,LGA,ATL,118,762,14,52
2013,12,3,1353,3,1708,3,AA,N3EKAA,1073,LGA,MIA,157,1096,14,53
2013,12,3,1353,143,1639,122,DL,N338NB,1875,LGA,TPA,138,1010,14,53
2013,12,3,1356,-3,1738,24,B6,N519JB,213,JFK,LGB,366,2465,14,56
2013,12,3,1356,1,1750,35,US,N672AW,686,EWR,PHX,335,2133,14,56
2013,12,3,1357,57,1643,63,DL,N907DE,781,LGA,ATL,118,762,14,57
2013,12,3,1357,2,1535,10,WN,N262WN,3,LGA,MDW,122,725,14,57
2013,12,3,1357,0,1736,8,UA,N14250,1663,EWR,SFO,385,2565,14,57
2013,12,3,1358,74,1509,72,EV,N14920,4633,EWR,BTV,48,266,14,58
2013,12,3,1359,-6,1732,20,UA,N852UA,380,EWR,SAN,368,2425,14,59
2013,12,3,1359,-1,1537,6,UA,N846UA,643,EWR,ORD,128,719,14,59
2013,12,3,1359,5,1652,6,UA,N38424,1571,EWR,PBI,154,1023,14,59
2013,12,3,1404,19,1708,12,DL,N908DE,1779,LGA,FLL,146,1076,14,4
2013,12,3,1405,20,1640,0,UA,N66051,1611,EWR,IAH,195,1400,14,5
2013,12,3,1406,26,1756,41,WN,N779SW,516,EWR,PHX,328,2133,14,6
2013,12,3,1410,26,1536,15,EV,N13133,4559,EWR,RDU,68,416,14,10
2013,12,3,1412,-3,1645,7,DL,N978AT,673,EWR,ATL,115,746,14,12
2013,12,3,1418,23,1554,19,MQ,N816MQ,3305,LGA,RDU,67,431,14,18
2013,12,3,1419,0,1725,11,B6,N662JB,561,LGA,PBI,160,1035,14,19
2013,12,3,1420,-5,1629,4,MQ,N0EGMQ,3588,LGA,MSP,160,1020,14,20
2013,12,3,1424,190,1713,206,UA,N437UA,405,LGA,DEN,250,1620,14,24
2013,12,3,1427,61,1624,60,EV,N719EV,5189,LGA,CMH,72,479,14,27
2013,12,3,1429,-1,1728,12,UA,N37462,1111,EWR,LAS,340,2227,14,29
2013,12,3,1430,5,1703,10,FL,N895AT,1070,LGA,ATL,122,762,14,30
2013,12,3,1431,2,1644,-11,B6,N238JB,575,JFK,MSY,170,1182,14,31
2013,12,3,1431,-9,1610,11,EV,N877AS,5713,LGA,IAD,60,229,14,31
2013,12,3,1432,42,1742,36,DL,N324NB,2517,LGA,MIA,157,1096,14,32
2013,12,3,1432,-3,1655,10,DL,N958DL,1819,LGA,MSP,170,1020,14,32
2013,12,3,1436,26,1628,12,B6,N353JB,1373,JFK,CHS,91,636,14,36
2013,12,3,1437,5,1823,24,UA,N34131,1205,EWR,SFO,388,2565,14,37
2013,12,3,1439,9,1642,8,9E,N918XJ,4111,EWR,MSP,160,1008,14,39
2013,12,3,1439,9,1820,29,UA,N35271,1493,EWR,LAX,374,2454,14,39
2013,12,3,1440,10,1539,2,EV,N15910,4372,EWR,DCA,37,199,14,40
2013,12,3,1442,2,1644,-18,EV,N710EV,5199,LGA,CHS,88,641,14,42
2013,12,3,1444,-6,1705,15,MQ,N534MQ,3199,LGA,CLT,81,544,14,44
2013,12,3,1446,-4,1656,7,US,N566UW,1995,LGA,CLT,87,544,14,46
2013,12,3,1448,2,1728,-25,B6,N618JB,325,JFK,TPA,141,1005,14,48
2013,12,3,1448,63,1613,44,EV,N758EV,5259,LGA,MSN,120,812,14,48
2013,12,3,1450,49,1735,35,UA,N26210,1232,EWR,IAH,195,1400,15,50
2013,12,3,1451,2,1754,-11,UA,N21723,1454,LGA,IAH,204,1416,15,51
2013,12,3,1452,22,1746,52,UA,N594UA,485,EWR,DEN,248,1605,15,52
2013,12,3,1453,-6,1633,8,9E,N8924B,2938,JFK,BWI,36,184,15,53
2013,12,3,1454,-6,1633,22,US,N954UW,2152,LGA,BOS,36,184,15,54
2013,12,3,1455,-5,1730,1,UA,N573UA,745,LGA,DEN,245,1620,15,55
2013,12,3,1456,6,1758,-4,B6,N597JB,1171,LGA,FLL,142,1076,15,56
2013,12,3,1456,3,1826,-3,UA,N439UA,998,EWR,PHX,305,2133,15,56
2013,12,3,1457,-2,1746,14,EV,N16919,4696,EWR,ATL,124,746,15,57
2013,12,3,1458,-2,1736,6,MQ,N539MQ,3669,LGA,ATL,117,762,15,58
2013,12,3,1458,14,1754,11,UA,N578UA,288,EWR,FLL,155,1065,15,58
2013,12,3,1459,4,2005,16,B6,N587JB,703,JFK,SJU,196,1598,15,59
2013,12,3,1500,75,1837,92,AA,N328AA,117,JFK,LAX,349,2475,15,0
2013,12,3,1500,5,1852,32,AA,N3AVAA,2297,LGA,MIA,161,1096,15,0
2013,12,3,1500,9,1621,15,EV,N13958,5801,EWR,BUF,70,282,15,0
2013,12,3,1500,1,1835,16,UA,N48127,1600,EWR,LAX,358,2454,15,0
2013,12,3,1501,2,1611,-14,9E,N920XJ,2903,JFK,BOS,37,187,15,1
2013,12,3,1503,3,1622,3,US,N751UW,2185,LGA,DCA,44,214,15,3
2013,12,3,1504,5,1749,9,DL,N644DL,2347,LGA,ATL,120,762,15,4
2013,12,3,1504,5,1829,33,DL,N3740C,454,JFK,LAS,346,2248,15,4
2013,12,3,1505,-5,1709,19,9E,N8412F,2944,JFK,ROC,55,264,15,5
2013,12,3,1505,9,1751,2,UA,N14704,1270,EWR,MCO,143,937,15,5
2013,12,3,1507,38,1831,54,B6,N589JB,301,JFK,FLL,161,1069,15,7
2013,12,3,1509,26,1728,25,EV,N12175,4181,EWR,MCI,168,1092,15,9
2013,12,3,1509,14,1844,25,UA,N590UA,535,JFK,LAX,353,2475,15,9
2013,12,3,1519,-1,1907,19,DL,N329NB,1982,LGA,MIA,166,1096,15,19
